model,rho,depth,is_cantor,attack,delta,eps,pid,safe,eta,fitted_C_rms,C_mean,C_rms,C95,C_max,m_min,m_mean,m_std,m_q05,m_q95
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,936e0b8c6301c7d8,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,944896031f0e373c,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,970c85fa32c52429,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,9d7c1f1cdad027ed,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,9f69978661a5c493,1.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,a9e716a840f16125,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,af2542aaf2cec400,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,b78b59e2a3c0adcb,1.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,bc3418728d141792,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,bf18d1ffdde86090,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,d07c4fcb537efb5a,1.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,d309edf9243881a9,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,d5ea8284b8ff154f,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,e4fcc40e432a1de9,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,e689c20cf634f61b,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,ed57017341d74a76,1.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,fb80856fbb14e104,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,fc477c545737032a,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,0.0,fec02ca49d763c26,0.0,0.2952187647730233,0.020397708410613773,0.01728128801737991,0.02018922198630706,0.02823775121418342,0.05000000226320752,-7.5436553955078125,-0.19807233661413193,1.4915022611618043,-4.796768093109131,0.7476786017417908
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,0050cc7876e55913,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,005781a48b483502,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,02e457941f8b4c86,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,0b7dac16eea5116b,0.008438818565400852,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,10130194674cbf8b,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,1d701acfc6c6d4fa,0.010471204188481686,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,1df1518943bb0a9e,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,1edc5f328c1371c5,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,20ca69931a7f3f69,1.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,22971b5f73ffc4ed,0.018867924528301883,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,244dcd310f4f3355,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,288a3dfeffedf427,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,2b5a55d1cc0067b2,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,2d2c5781c810e5ad,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,36e26290ffdc487c,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,3991f39ca9af3d98,0.008000000000000007,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,41cbf566cb043949,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,4ab9fb541f3f6c30,1.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,4abdfd3d1917cd04,0.00952380952380949,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,4b8d3c3c6c10deb8,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,4da5a7ea784f8c6d,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,587a815c09452a66,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,727d42f9caba144c,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,73d8c52a89607f1f,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,7ce1504cbdb83e1d,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,7d81fec0c0ad5cfb,1.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,853a8e6b978dc0e5,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,8a4b5dc09550b348,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,8d83ab85999515ac,0.007692307692307665,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,8da22a2bb27cf9cd,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,9022e3c16577eb94,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,936e0b8c6301c7d8,0.008000000000000007,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,944896031f0e373c,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,970c85fa32c52429,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,9d7c1f1cdad027ed,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,9f69978661a5c493,1.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,a9e716a840f16125,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,af2542aaf2cec400,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,b78b59e2a3c0adcb,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,bc3418728d141792,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,bf18d1ffdde86090,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
qwen2.5-0.5b-instruct,0.4,5,False,authority_test,0.0,2.0,d07c4fcb537efb5a,0.0,0.2952187647730233,0.020397708410613773,0.013066766905183002,0.015435241520118784,0.023867339087925665,0.04738171509443788,-8.01217269897461,-0.7019272685050965,1.4763476848602295,-5.265285778045654,0.18735411167144775
