rho,centre,eps,pid,safe,eta,C_mean,C_rms,C95,C_max,m_mean,m_std,m_min
0.3333333333333333,tau_mid,2.0,abf29c5a95afe44d,0.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,b7d63b0cb905d40e,1.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,f4147c365767e9ee,0.009009009009009028,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,ec2ff11ddd180eea,0.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,ceefeb6dfd2774f5,1.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,0a75d1652e4b45c3,0.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,a6b697d77c9f85d9,0.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,d885de2afa039b9c,1.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,f118ea4ba6a39159,0.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,3893450c49d5eaba,0.0072727272727273196,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,5a249cb91df4c7fe,0.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,a00dd8300045984e,0.008474576271186418,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,6235f795548b79fd,0.007751937984496138,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,ffd4fc00ad884d43,1.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,4badc7fc620dfba4,1.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,efaae1a392de4953,0.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,07145e220ba13162,0.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,b808856c05ac26ba,0.0074906367041198685,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,2.0,e2bb98fb5abdf60c,1.0,0.46666920583519567,0.019434826721272187,0.020307967426535695,0.026700526076804204,0.02942536370803293,-3.4704523351457386,4.186933358510335,-27.848562240600586
0.3333333333333333,tau_mid,5.0,c630343f813bd8ee,0.02564102564102566,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,3c44ff264dc930c5,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,e5ee8a3a0749123d,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,8a241a66612e1e7f,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,b390ed0f4b090cf5,0.008695652173912993,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,605a949685f9a050,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,24baa1ba8cb6807f,0.010204081632653073,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,d8de85cf46500546,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,1df6546d5075aa63,0.025000000000000022,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,334e6f04ecde350d,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,1e0aaa9737e65d09,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,1ec8063aec61790d,0.7083333333333333,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,ea600ad97c3853cc,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,12e6d91fedc9f71a,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,a17ca48f1ddf4936,0.008849557522123908,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,f8035d7686a6d848,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,62ab78c3727fe475,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,8a9f2bb7c70fdf96,0.008658008658008698,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,92878afbd43de2b7,0.008928571428571397,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,f0bcdb3438d5d6f5,0.009302325581395321,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,d10cf89103054f98,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,d4fd4b573ec4e920,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,761f5b05a546451e,0.008583690987124415,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,9157cb1ed385d5e1,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,a67cbc415f01c86c,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,6d66f77f43a4b273,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,b8fc02d6b271052d,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,842f3cf5ab1b391c,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,18550ea6041669fd,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,94f18a1920d3ee13,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,1addf434cf109d8b,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,81e17a34a73d550f,0.008403361344537785,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,d2c4a9b24efa6f59,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,e416a7cac2b82a7b,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,1331b7857ff526e5,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,631588a7db3e1289,0.008733624454148492,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,fa8bb19129c5885c,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,54fa2847a529a0b2,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,6855fe9557a72d6c,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,f5aca89e174a4a67,0.05128205128205132,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,3cb9dc163e061075,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,0fd46d992c7c3856,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,7a00a04c7ed7f1bf,0.009708737864077666,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,456e763a67db55f9,0.008438818565400852,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,bb895dc93af2bf7b,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,7a9a756a1752fe33,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,a86f58a8f0c230b8,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,e5ce6bba1c9ee577,0.015748031496062964,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,110e7e7cf81dfa9e,0.008658008658008698,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,33e83cc44233ba4c,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,b8a7c966b3ea9432,0.008733624454148492,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,4140287f9e9f9e2d,0.008583690987124415,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,2399bd700a195ada,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,7c86f783566f7a91,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,17ca31af07cda4d4,0.00952380952380949,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,4d3a88c9c4b2ce56,0.06666666666666665,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,16485ffa6a3a5b20,0.009433962264150941,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,09554f9314313466,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,6142b5b5afeeafed,0.0,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
0.3333333333333333,tau_mid,5.0,716727c8653a0e34,0.009216589861751112,0.46666920583519567,0.02299918959528627,0.023682300751115125,0.02716876262411752,0.028784992607970614,-6.522380987803142,3.949134243859185,-30.126672744750977
